Time_min,Avg_Jam_Length_m,Throughput_veh_per_min,North_Queue,South_Queue,Total_Queue,North_Jam_Length_m,South_Jam_Length_m
1.0,0.93,4.00,44.10,0.00,44.10,1.51,0.00
2.0,4.00,14.00,446.80,0.00,446.80,6.51,0.00
3.0,7.55,29.00,1040.50,137.96,1178.46,8.05,6.74
4.0,10.72,53.00,926.78,0.00,926.78,17.42,0.00
5.0,14.13,65.00,2642.23,75.68,2717.91,19.65,5.30
6.0,2.38,43.00,26.20,81.67,107.87,1.16,4.34
7.0,4.12,63.00,526.79,0.90,527.69,6.69,0.00
8.0,7.56,72.00,1484.84,164.05,1648.89,9.70,4.14
9.0,8.01,90.00,1404.04,2.52,1406.56,11.74,2.04
10.0,12.61,122.00,3089.73,3.50,3093.23,20.21,0.44
11.0,9.42,36.00,1179.50,258.15,1437.65,10.24,8.10
12.0,4.30,57.00,447.65,0.00,447.65,6.99,0.00
13.0,9.98,71.00,1286.95,171.45,1458.40,11.24,7.97
14.0,6.70,87.00,752.70,0.30,753.00,7.13,6.03
15.0,10.59,113.00,1772.87,8.10,1780.97,16.20,1.60
16.0,7.75,30.00,352.58,314.89,667.47,5.68,11.06
17.0,4.52,57.00,75.90,148.05,223.95,2.66,7.48
18.0,6.88,89.00,753.13,44.80,797.93,9.31,2.98
19.0,11.28,115.00,1183.86,283.10,1466.96,14.06,6.84
20.0,13.62,145.00,2338.12,3.45,2341.57,21.85,0.44
21.0,11.40,47.00,1796.64,49.65,1846.29,16.70,2.92
22.0,8.84,80.00,135.76,330.45,466.21,5.04,14.93
23.0,6.88,108.00,1015.34,0.00,1015.34,11.18,0.00
24.0,9.92,123.00,1924.14,16.40,1940.54,14.90,1.94
25.0,7.38,134.00,1445.18,66.75,1511.93,10.99,1.60
26.0,8.75,29.00,2560.13,9.70,2569.83,13.95,0.44
27.0,2.42,42.00,100.56,156.25,256.81,1.90,3.24
28.0,4.25,63.00,691.42,0.70,692.12,6.91,0.00
29.0,9.78,84.00,1335.30,80.25,1415.55,14.68,1.94
30.0,11.45,95.00,2041.13,17.60,2058.73,16.38,3.55
31.0,14.13,47.00,4159.26,27.28,4186.54,21.46,2.40
32.0,7.59,77.00,1602.13,220.78,1822.91,8.51,6.10
33.0,9.68,101.00,1076.14,449.90,1526.04,2.06,21.86
34.0,4.12,124.00,595.03,45.30,640.33,5.70,1.60
35.0,10.98,148.00,1192.91,410.12,1603.03,9.79,12.88
36.0,7.60,50.00,2374.82,0.00,2374.82,12.35,0.00
37.0,5.14,75.00,581.05,100.70,681.75,5.76,4.15
38.0,6.90,96.00,420.84,320.75,741.59,6.43,7.66
39.0,6.65,125.00,1245.37,3.30,1248.67,10.18,1.00
40.0,11.52,139.00,2167.16,198.97,2366.13,14.40,6.92
41.0,16.94,46.00,1652.46,387.42,2039.88,16.06,18.36
42.0,9.56,56.00,1333.73,23.40,1357.13,14.33,1.94
43.0,5.98,75.00,71.80,326.96,398.76,2.84,11.00
44.0,5.11,105.00,642.25,0.00,642.25,8.03,0.44
45.0,9.46,134.00,1348.21,14.95,1363.16,14.10,2.04
46.0,12.05,42.00,2470.36,168.15,2638.51,14.20,8.60
47.0,10.12,54.00,4307.96,0.00,4307.96,16.45,0.00
48.0,1.51,69.00,0.00,22.48,22.48,0.00,3.93
49.0,5.81,88.00,239.60,434.92,674.52,4.00,8.70
50.0,8.52,111.00,1177.03,0.00,1177.03,13.84,0.00
51.0,12.34,37.00,1683.09,54.25,1737.34,18.89,1.86
52.0,14.39,57.00,3651.46,0.00,3651.46,23.38,0.00
53.0,9.73,77.00,2011.65,66.25,2077.90,14.19,2.60
54.0,15.58,99.00,314.87,740.34,1055.21,5.14,32.29
55.0,6.02,119.00,1015.36,0.00,1015.36,9.79,0.00
56.0,10.59,35.00,1901.75,50.60,1952.35,15.30,3.04
57.0,14.75,64.00,1678.67,252.15,1930.82,16.51,11.95
58.0,4.63,80.00,965.98,0.00,965.98,7.53,0.00
59.0,7.77,103.00,213.24,269.79,483.03,2.99,15.43
60.0,8.44,114.00,704.44,142.40,846.84,7.60,9.77
61.0,6.95,28.00,1428.09,60.30,1488.39,10.30,1.60
62.0,9.36,39.00,2125.84,201.05,2326.89,12.44,4.44
63.0,0.00,39.00,0.00,0.00,0.00,0.00,0.00
64.0,1.82,44.00,0.00,150.85,150.85,0.00,4.72
65.0,1.82,44.00,0.00,558.85,558.85,0.00,4.72
66.0,0.00,5.00,0.00,0.00,0.00,0.00,0.00
67.0,0.00,5.00,0.00,0.00,0.00,0.00,0.00
68.0,0.00,5.00,0.00,0.00,0.00,0.00,0.00
69.0,0.00,5.00,0.00,0.00,0.00,0.00,0.00
70.0,0.00,5.00,0.00,0.00,0.00,0.00,0.00
71.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
72.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
73.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
