Time_min,Avg_Jam_Length_m,Throughput_veh_per_min,North_Queue,South_Queue,Total_Queue,North_Jam_Length_m,South_Jam_Length_m
92.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
94.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
95.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
96.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
97.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
98.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
100.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
101.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
102.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
103.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
104.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
105.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
106.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
107.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
108.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
109.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
110.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
111.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
112.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
113.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
114.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
115.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
116.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
117.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
118.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
119.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
120.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
